Name: , Address: 4a:7e:ca:b9:d7:4e, manufacturer data: 4c0010050318e40a5e
Name: , Address: 53:91:a5:d1:5a:2a, manufacturer data: 4c001005171c91e720
Name: , Address: 6c:69:de:36:0a:7a, manufacturer data: 4c000c0e00fb76c082b8a5932dd5637f7a7a100501187247f6
Name: , Address: 54:8b:82:41:79:b7, manufacturer data: 4c0010051b1ca8be55
Name: , Address: 57:21:93:f1:65:78, manufacturer data: 4c0010050318abbd2f
Name: , Address: 51:4b:f2:3e:68:15, manufacturer data: 4c0010051b1c85fd04
Name: , Address: a4:da:32:d6:b5:91, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500000a30c5
Name: , Address: 4b:96:e3:8a:ee:7d, manufacturer data: 4c001005131862cef8
Name: , Address: 6f:05:ce:9c:69:7f, manufacturer data: 4c001005171c08f1cf
Name: , Address: 47:c0:7e:7b:e6:73, manufacturer data: 4c001005031c23f583
Name: , Address: 62:96:05:85:b0:c2, manufacturer data: 4c0010050318ddfaa6
Name: , Address: 47:b1:0a:21:5c:02, manufacturer data: 4c0010051d18973f31, txPower: 12
Name: , Address: 32:ef:d5:f7:1e:7d, manufacturer data: 060001092002269f7c6f627b8acad5a9c083073c779aad5f49b184cf0a
Name: , Address: 4b:25:79:50:5f:f0, manufacturer data: 4c0010051318a1d403
Name: , Address: 5a:3d:0a:4f:8c:5b, manufacturer data: 4c0010065a1ee35c4014, txPower: 12
Name: , Address: 6e:70:3e:97:bc:f7, manufacturer data: 4c0010060a1e53c3857b, txPower: 12
Name: , Address: 54:67:9a:16:d9:40, manufacturer data: 4c001005131c75c800, txPower: 8
Name: , Address: 79:62:1c:ef:0f:ef, manufacturer data: 4c001006111a170b6a65, txPower: 12
Name: , Address: 7d:ec:89:b9:9b:56, manufacturer data: 4c001005031c0df032
Name: , Address: 98:04:ed:bc:89:19, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500002acfc5
Name: , Address: 5a:cc:3d:70:db:10, manufacturer data: 4c001005031c78d8a4
Name: , Address: 6b:6e:5e:78:06:11, manufacturer data: 4c00100501185e2850
Name: , Address: 73:cd:41:bf:9a:06, manufacturer data: 4c001005471c13ada2, txPower: 12
Name: , Address: 52:39:f5:5b:1c:6b, manufacturer data: 4c0010061a1e0480831e, txPower: 12
Name: , Address: 5f:a0:1e:7b:eb:f3, manufacturer data: 4c0010051d1cff6f6f, txPower: 12
Name: , Address: 48:cb:a7:db:5b:2c, manufacturer data: 4c0010050198644788, txPower: 24
Name: , Address: 5b:f6:18:0e:e9:35, manufacturer data: 4c0010051a1c2f911a
Name: , Address: 28:11:a5:cb:d6:c3, manufacturer data: 010a42088fc41e300a, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 53:f4:43:ed:ae:44, manufacturer data: 4c0010075b1f917236dd80, txPower: 12
Name: , Address: 61:09:fa:d9:0f:d9, manufacturer data: 4c001005411c931cd8, txPower: 12
Name: , Address: 05:08:85:cf:5e:93, manufacturer data: 0600010920023c3ccfcd11a1efacc1d5c6077270612a8895b73c4df288
Name: , Address: 59:04:50:79:47:22, manufacturer data: 4c0010051e1c726e07
Name: , Address: 6e:30:81:d8:c8:c2, manufacturer data: 4c001005671c898320, txPower: 7
Name: , Address: f8:15:e2:ec:86:e5, serviceUUID: aa745be2-9025-4bf2-a318-91f3dba2999f
Name: , Address: a0:7d:ea:1a:3e:b5, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500004709c5
Name: , Address: 71:44:d3:81:ce:3c, manufacturer data: 4c0010050318166a15
Name: , Address: 48:1b:39:85:50:7f, manufacturer data: 4c001005111850cff4
Name: , Address: 50:dd:cf:a5:4d:b8, manufacturer data: 4c001005031c4cda5c
Name: , Address: 70:77:83:ff:94:78, manufacturer data: 4c000c0e00fccd68da4e60518e949ee9aaab10055b1ce2e0e5
Name: , Address: 98:04:ed:14:bb:2e, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500009725c5
Name: , Address: 71:60:c5:bb:62:f8, manufacturer data: 4c0010051e1cf2ec71, txPower: 12
Name: , Address: 62:27:f6:f2:69:1e, manufacturer data: 4c001006031e546f7275, txPower: 12
Name: , Address: 64:ea:9e:b1:2c:90, manufacturer data: 4c0010065a1ef4534f20, txPower: 12
Name: , Address: c0:28:8d:35:ed:dd, manufacturer data: 0300008cd400200800000000000012, serviceUUID: 0000fe61-0000-1000-8000-00805f9b34fb
Name: , Address: 68:7a:ac:27:36:15, manufacturer data: 4c001005171cba827c
Name: , Address: 48:d6:8f:a9:e5:f1, manufacturer data: 4c0010051b1cf145ea
Name: , Address: 75:b9:b7:5b:48:2d, manufacturer data: 4c00100523185de2d6, txPower: 7
Name: , Address: 98:04:ed:cc:f9:77, manufacturer data: 4c00021574278bdab64445208f0c720eaf0599350100dd10c5
Name: , Address: 71:32:9d:7b:43:09, manufacturer data: 4c001005011cd287ad
Name: , Address: 7a:e6:c1:c5:be:53, manufacturer data: 4c0010051718c62ebf
Name: , Address: 4e:47:b6:11:79:ff, manufacturer data: 4c0010050118cb6e10
Name: , Address: 6d:36:c6:ce:68:ee, manufacturer data: 4c0010051a18815a84
Name: , Address: 7e:94:9a:13:8f:16, manufacturer data: 4c0010054a1cf33d2e, txPower: 12
Name: , Address: 4f:3a:b3:67:55:92, manufacturer data: 4c000100000000000000000000000000002000
Name: CNC-2D37, Address: 74:f0:7d:ca:2d:37, txPower: 8
Name: , Address: 49:78:02:97:1d:5d, manufacturer data: 4c0010061e1e372a1084, txPower: 12
Name: , Address: 59:4f:f8:11:5f:5b, manufacturer data: 4c0010051118804df4
Name: , Address: 4c:87:5d:6f:ba:4b, manufacturer data: 01025192340c065d689aee2b, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 4d:b3:24:21:fe:65, manufacturer data: 4c0010051e1c088dc9
Name: , Address: 41:d4:f5:32:31:35, manufacturer data: 4c0010051e1c02912c
Name: , Address: 40:1e:8c:f4:4b:35, manufacturer data: 4c001005171c2c1506
Name: , Address: 45:6f:8d:5b:d9:d7, manufacturer data: 4c0010051d1cc7ea32
Name: , Address: 63:55:89:b3:a6:30, manufacturer data: 4c001005031cc16552
Name: , Address: 65:69:bf:d0:f1:1a, manufacturer data: 4c0010061e1e21836810, txPower: 12
Name: , Address: 54:21:cf:cd:43:1c, manufacturer data: 4c0010051a1c1b598f
Name: , Address: 7d:ec:89:b9:9b:56, manufacturer data: 4c001005031c0df032
Name: , Address: 7c:53:63:fa:91:5a, manufacturer data: 4c00071901022000f88f010000a6b5a59d4dbc2ccef325d01fe8862b84
Name: , Address: 5a:cc:3d:70:db:10, manufacturer data: 4c001005031c78d8a4
Name: , Address: a4:da:32:3f:9c:ad, manufacturer data: 4c00021574278bdab64445208f0c720eaf059935003007eec5
Name: , Address: 6a:7b:e2:a6:41:57, manufacturer data: 4c0010055b1c3aa9ec, txPower: 8
Name: , Address: 6e:57:97:bb:eb:28, manufacturer data: 4c001005031cacfe8f
Name: , Address: 48:de:a4:12:55:ac, manufacturer data: 4c001005571c7ad76e, txPower: 12
Name: , Address: a4:34:f1:92:98:d3, manufacturer data: 4c00021574278bdab64445208f0c720eaf059935002007eec5
Name: , Address: 52:40:37:2c:d8:ff, manufacturer data: 4c001005511c56d67a, txPower: 12
Name: , Address: a4:da:32:21:c3:84, manufacturer data: 4c00021574278bdab64445208f0c720eaf059935001007eec5
Name: , Address: a4:da:32:40:91:8a, manufacturer data: 4c00021574278bdab64445208f0c720eaf059935000007eec5
Name: , Address: d0:03:df:bb:01:57, manufacturer data: 75004204012067190f0000014101010001000000000000000000
Name: , Address: 49:e3:92:5d:e4:f9, manufacturer data: 4c001005471c4d02b9, txPower: 12
Name: , Address: 0a:d2:a9:ac:6b:42, manufacturer data: 060001092002bb504bc9f32b92c9ac5575064bad682d2456f4b76d9713
Name: , Address: 6e:57:97:bb:eb:28, manufacturer data: 4c001005031cacfe8f
Name: , Address: 53:86:f6:f5:f8:23, manufacturer data: 4c001005011ca3040f
Name: , Address: 67:b8:48:e6:66:29, manufacturer data: 4c001005031c0271cc
Name: , Address: 49:e3:92:5d:e4:f9, manufacturer data: 4c001005471c4d02b9, txPower: 12
Name: , Address: 65:35:9e:5f:71:2b, manufacturer data: 4c0010051e1cafcc24
Name: , Address: 65:35:9e:5f:71:2b, manufacturer data: 4c0010051e1cafcc24
Name: , Address: 5a:02:ac:5e:e7:fe, manufacturer data: 4c000c0e00cb10a37bc2d728e8a60f1fc50010050b1c4c66f1
Name: , Address: 7f:97:25:2a:da:da, manufacturer data: 4c0010061d1e032e35ec, txPower: 12
Name: , Address: 60:ac:6e:21:6d:43, manufacturer data: 4c0010064b1e73a9b097, txPower: 12
Name: , Address: 7b:fb:a7:5a:8b:bb, manufacturer data: 4c0010063a1e0fab7ccc, txPower: 7
Name: , Address: 5a:0a:89:33:a2:cb, manufacturer data: 4c000c0e00170faddb7f9c4a68b46e8e38de10065b1d07cbf880
Name: , Address: 7e:e4:d0:58:f8:04, manufacturer data: 4c0010050b1cd0e37f
Name: , Address: 5c:d2:54:2f:66:40, manufacturer data: 4c001005011c6f4775
Name: , Address: 7d:a2:37:c4:2f:9d, manufacturer data: 4c0010050318ddf86a, txPower: 12
Name: , Address: 46:79:8a:30:8f:2a, manufacturer data: 4c001005471c3a48fc, txPower: 12
Name: , Address: 5c:d2:54:2f:66:40, manufacturer data: 4c001005011c6f4775
Name: , Address: 65:35:9e:5f:71:2b, manufacturer data: 4c0010051e1cafcc24
Name: , Address: 40:03:61:39:4d:fa, manufacturer data: 4c00100511189def99
Name: , Address: 65:35:9e:5f:71:2b, manufacturer data: 4c0010051e1cafcc24
Name: , Address: 65:35:9e:5f:71:2b, manufacturer data: 4c0010051e1cafcc24
Name: , Address: 5b:1a:c4:39:e2:d4, manufacturer data: 4c0010051a1c17371c
Name: , Address: 5b:1a:c4:39:e2:d4, manufacturer data: 4c0010051a1c17371c
Name: , Address: 57:a7:e5:7b:23:19, manufacturer data: 4c000100000000000000000000000000100000
Name: , Address: 47:6c:d8:74:4b:22, manufacturer data: 4c0010050198b3a70c
Name: , Address: 67:02:ad:fe:20:b0, manufacturer data: 4c001006471e39425efd, txPower: 12
Name: , Address: 63:f0:b6:eb:d2:8b, manufacturer data: 4c0010062e1e710df185, txPower: 8
Name: , Address: 5f:39:89:87:a5:a7, manufacturer data: 4c0010051d1cc8ad0b, txPower: 12
Name: , Address: 5c:7a:57:f1:50:5b, manufacturer data: 4c0010065b1e7c8d6d8e, txPower: 12
Name: , Address: 4a:de:e0:93:20:a8, manufacturer data: 4c000c0e009e0a1dcb45e87f43689a848b1610050198d87b59
Name: , Address: 73:74:3c:53:94:25, manufacturer data: 4c0010050d1c97488d, txPower: 12
Name: , Address: 7b:c2:45:0e:56:f4, manufacturer data: 4c001005131c003aa6
Name: , Address: c0:d3:91:e7:a1:1f, manufacturer data: 4c0002152709adba308793edea07aee2871b8791000002c8c5
Name: , Address: 6a:1e:ce:77:89:55, manufacturer data: 4c000215960b588efc6645058be924133fc5ec17002df383b3
Name: , Address: 6f:3d:83:fc:66:ac, manufacturer data: 4c001005131ccefdcd
Name: , Address: 68:64:4b:3d:30:d7, manufacturer data: 4c000906036d00000000
Name: , Address: a0:7d:ea:19:c0:33, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993501006631c5
Name: , Address: 76:e1:65:96:34:6b, manufacturer data: 4c001005571c0ed72e, txPower: 12
Name: , Address: 76:e1:65:96:34:6b, manufacturer data: 4c001005571c0ed72e, txPower: 12
Name: , Address: 4f:d9:80:3f:83:7c, manufacturer data: 4c0010064d1e7219595e, txPower: 12
Name: , Address: 6a:e6:a3:f8:3f:e4, manufacturer data: 4c001005131c924424
Name: , Address: d7:f0:cf:fc:1d:4d, serviceUUID: 0000feaf-0000-1000-8000-00805f9b34fb
Name: , Address: 6a:e6:a3:f8:3f:e4, manufacturer data: 4c001005131c924424
Name: , Address: 40:26:d5:b0:0b:08, serviceUUID: 0000fe9f-0000-1000-8000-00805f9b34fb
Name: , Address: 38:01:95:07:f1:cc, manufacturer data: 750042040180a038019507f1cc3a019507f1cb01000000000000
Name: , Address: 28:11:a5:cd:51:3c, manufacturer data: 010b020076785aaae7, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 28:11:a5:cd:65:45, manufacturer data: 010a420077c4f855b5, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: Kuna, Address: 6c:01:39:05:00:93, appearance: 0, serviceUUID: 0000fef1-0000-1000-8000-00805f9b34fb, txPower: 8
Name: , Address: 28:11:a5:cd:65:45, manufacturer data: 010a420077c4f855b5, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 28:11:a5:cd:51:3c, manufacturer data: 010b020076785aaae7, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 66:ee:6a:63:ca:b4, manufacturer data: 4c0010050b1cb27dc0
Name: , Address: e8:24:30:e1:63:69, serviceUUID: 00009800-0000-1000-8000-00177a000002, txPower: -4
Name: , Address: 78:f4:d6:bb:84:cf, manufacturer data: 4c0010051a1cdafcdb
Name: , Address: 80:6f:b0:28:25:e6, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500003d34c5
Name: , Address: 7b:e8:1c:60:e7:31, manufacturer data: 4c000719010f200b888f01000961dd00ae969c56f05893455a83124904
Name: , Address: 04:c9:44:c8:df:72, manufacturer data: 060001092002b99e88b5dee7f412fe375bba9738109dc6602064072a92
Name: , Address: 6d:66:c1:fb:31:2d, manufacturer data: 4c00100503189396a0
Name: , Address: 03:68:83:76:ee:3a, manufacturer data: 06000109200297b1e5ed82de08b78e866bf70ca63c77e17f7b6796ba3f
Name: , Address: 3b:3d:f9:67:f7:89, manufacturer data: 06000109200258330112f59ac641d63504c8488260b3aadb08ebb63ab4
Name: , Address: f2:b0:c5:21:2a:fe, serviceUUID: abbaff00-e56a-484c-b832-8b17cf6cbfe8
Name: , Address: 3b:3d:f9:67:f7:89, manufacturer data: 06000109200258330112f59ac641d63504c8488260b3aadb08ebb63ab4
Name: , Address: f2:b0:c5:21:2a:fe, serviceUUID: abbaff00-e56a-484c-b832-8b17cf6cbfe8
Name: , Address: 80:6f:b0:28:25:e6, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500003d34c5
Name: , Address: 80:6f:b0:28:25:e6, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500003d34c5
Name: , Address: df:93:4d:0f:f6:27, serviceUUID: 00009800-0000-1000-8000-00177a000002, txPower: -4
Name: , Address: f2:b0:c5:21:2a:fe, serviceUUID: abbaff00-e56a-484c-b832-8b17cf6cbfe8
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055a1c372232, txPower: 12
Name: , Address: 98:04:ed:a2:4b:c0, manufacturer data: 4c00021574278bdab64445208f0c720eaf0599350100aa39c5
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c001005131cb8b827
Name: , Address: 79:21:4c:2a:af:25, manufacturer data: 4c000c0e00af5c4962a4883a721d02d63a6410051e1ca763c8
Name: , Address: 80:81:f9:45:1a:cc, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500009dadc5
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c001005131cb8b827
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055a1c372232, txPower: 12
Name: , Address: 74:4c:3e:7e:bb:bc, manufacturer data: 4c000c0e00c4011078181e47f1581d13f07f10050118f2fd8c
Name: , Address: f2:b0:c5:21:2a:fe, serviceUUID: abbaff00-e56a-484c-b832-8b17cf6cbfe8
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c001005131cb8b827
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055a1c372232, txPower: 12
Name: , Address: 74:4c:3e:7e:bb:bc, manufacturer data: 4c0010050118f2fd8c
Name: , Address: f2:b0:c5:21:2a:fe, serviceUUID: abbaff00-e56a-484c-b832-8b17cf6cbfe8
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055a1c372232, txPower: 12
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c001005131cb8b827
Name: , Address: 74:4c:3e:7e:bb:bc, manufacturer data: 4c0010050118f2fd8c
Name: , Address: f2:b0:c5:21:2a:fe, serviceUUID: abbaff00-e56a-484c-b832-8b17cf6cbfe8
Name: , Address: 6f:3a:6a:8b:96:b6, manufacturer data: 4c0010051a1c66a230
Name: , Address: 75:34:fc:4c:d9:4d, manufacturer data: 4c0010050198aeb049
Name: , Address: 80:81:f9:f3:75:ed, manufacturer data: 4c00021574278bdab64445208f0c720eaf059935002052f1c5
Name: , Address: 03:68:83:76:ee:3a, manufacturer data: 06000109200297b1e5ed82de08b78e866bf70ca63c77e17f7b6796ba3f
Name: , Address: 74:4c:3e:7e:bb:bc, manufacturer data: 4c0010050118f2fd8c
Name: , Address: 6d:66:c1:fb:31:2d, manufacturer data: 4c00100503189396a0
Name: , Address: 80:6f:b0:28:25:e6, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500003d34c5
Name: , Address: f2:b0:c5:21:2a:fe, serviceUUID: abbaff00-e56a-484c-b832-8b17cf6cbfe8
Name: , Address: 80:81:f9:f3:75:ed, manufacturer data: 4c00021574278bdab64445208f0c720eaf059935002052f1c5
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055a1c372232, txPower: 12
Name: , Address: b0:f8:f2:d1:d8:43, manufacturer data: 4c00021574278bdab64445208f0c720eaf059935000052f1c5
Name: , Address: 80:81:f9:45:11:5c, manufacturer data: 4c00021574278bdab64445208f0c720eaf059935001052f1c5
Name: , Address: a0:7d:ea:22:9c:ab, manufacturer data: 4c00021574278bdab64445208f0c720eaf059935003052f1c5
Name: , Address: 63:13:64:9d:65:df, manufacturer data: 4c0010050118c265ac, txPower: 24
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c001005131cb8b827
Name: , Address: 70:84:31:5b:c7:21, manufacturer data: 4c000c0e00d75b772d392bb24da571bbddfa10055b1ca4116c
Name: , Address: 7b:f5:26:6e:e8:fa, manufacturer data: 4c0010051e184d2731
Name: , Address: 6f:f2:d1:44:45:94, manufacturer data: 4c001005131c6396b9
Name: , Address: 54:dd:60:0e:b7:04, manufacturer data: 4c001005071cbb2e43
Name: , Address: 68:53:93:21:96:ed, manufacturer data: 4c000c0e00889bae503d22d21c28af14c84d10050a1c80310b
Name: , Address: 46:cd:dd:18:2c:d9, manufacturer data: 4c00100507142e0ff5
Name: , Address: 6e:88:bc:4e:ef:3f, manufacturer data: 4c000c0e00a58e5fdd110dc0df564bdec52e10050a1cecf731
Name: , Address: 72:1b:ae:33:c6:17, manufacturer data: 4c001005171ce19574
Name: , Address: 4c:0f:d4:09:3d:02, manufacturer data: 4c00100503188a79e2
Name: , Address: 56:59:0e:a5:eb:00, manufacturer data: 4c0010050e1818775e
Name: , Address: 08:66:98:af:a8:f1, manufacturer data: 4c0010050110795474
Name: , Address: 6b:91:4c:97:08:79, manufacturer data: 4c001005031c247a8b, txPower: 12
Name: , Address: 43:f7:0d:d5:83:cf, manufacturer data: 4c0010060a1e23dd89e0, txPower: 12
Name: , Address: 5c:05:a6:1f:10:05, manufacturer data: 4c0010050198a84099, txPower: 24
Name: , Address: 75:5a:b8:22:d4:5c, manufacturer data: 4c001006131ebcdfd1c8, txPower: 12
Name: , Address: 43:8c:98:66:92:15, manufacturer data: 4c0010060a1eb834c439, txPower: 12
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055a1c372232, txPower: 12
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c001005131cb8b827
Name: , Address: 74:4c:3e:7e:bb:bc, manufacturer data: 4c0010050118f2fd8c
Name: , Address: 43:8c:98:66:92:15, manufacturer data: 4c0010060a1eb834c439, txPower: 12
Name: , Address: 49:1c:9d:54:3a:5c, manufacturer data: 4c0010051a1c972ac2
Name: , Address: 50:2a:fc:4f:e1:b7, manufacturer data: 4c0010050d1c9271d6
Name: , Address: 6f:13:f7:cd:2e:56, manufacturer data: 4c00100501989a4a3a
Name: , Address: 98:04:ed:d6:47:10, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500007090c5
Name: , Address: d2:ea:81:77:ee:8d, manufacturer data: 8700097f, serviceUUID: 6a4e3e10-667b-11e3-949a-0800200c9a66
Name: , Address: 98:04:ed:c0:e6:83, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500002c7ac5
Name: , Address: 71:27:47:ac:0c:ab, manufacturer data: 4c0010060d1e6d8e107d, txPower: 12
Name: , Address: 43:8c:98:66:92:15, manufacturer data: 4c0010060a1eb834c439, txPower: 12
Name: , Address: 74:4c:3e:7e:bb:bc, manufacturer data: 4c0010050118f2fd8c
Name: , Address: 72:1c:12:d2:69:65, manufacturer data: 4c000c0e009dddbf5677d45ff0d2fff6295c10065b1ee89ff92b
Name: , Address: 5e:0f:a4:4d:fe:53, manufacturer data: 4c001006031e7773aed2, txPower: 12
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c001005131cb8b827
Name: , Address: 2c:41:a1:1c:be:8c, manufacturer data: 010a4100401a15ef4d, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055a1c372232, txPower: 12
Name: , Address: 2c:41:a1:1c:c6:e2, manufacturer data: 010b0f002e3d377f2d, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 6b:91:4c:97:08:79, manufacturer data: 4c001005031c247a8b, txPower: 12
Name: , Address: 43:f7:0d:d5:83:cf, manufacturer data: 4c0010060a1e23dd89e0, txPower: 12
Name: , Address: 53:4d:15:86:25:d9, manufacturer data: 4c0010050e1c153c1c
Name: , Address: 6a:81:56:c5:e6:ae, manufacturer data: 4c0010051b1c528565
Name: , Address: 7d:ec:82:b6:c7:ff, manufacturer data: 4c00100501188727c8
Name: , Address: 74:4c:3e:7e:bb:bc, manufacturer data: 4c0010050118f2fd8c
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055a1c372232, txPower: 12
Name: , Address: 6d:aa:5f:3f:5b:9c, manufacturer data: 4c0010050d1c19e1cd
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c001005131cb8b827
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055b1c372232, txPower: 12
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c001005131cb8b827
Name: , Address: 74:4c:3e:7e:bb:bc, manufacturer data: 4c0010050118f2fd8c
Name: , Address: 50:d8:3d:ac:0d:fc, manufacturer data: 4c000c0e008d25ec8592fae6e910cf25f51610051d1c29125d
Name: , Address: d2:ea:81:77:ee:8d, manufacturer data: 8700097f, serviceUUID: 6a4e3e10-667b-11e3-949a-0800200c9a66
Name: , Address: 75:fa:c8:23:08:4d, manufacturer data: 4c001005131cb21261
Name: , Address: 4a:71:3f:c9:a4:d4, manufacturer data: 4c000c0e00bc159e3dbe2381c40b094511081006671edaa976a7
Name: , Address: 74:4c:3e:7e:bb:bc, manufacturer data: 4c0010050118f2fd8c
Name: , Address: 5a:90:51:90:b6:86, manufacturer data: 4c001005171c0f34b9
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c001005131cb8b827
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055b1c372232, txPower: 12
Name: , Address: 46:79:96:f2:d2:a1, manufacturer data: 4c0010051d18ccfc41
Name: , Address: 7e:e5:fb:9b:be:2d, manufacturer data: 4c0010051b1cb8b827
Name: , Address: 6e:9b:48:5d:c4:23, manufacturer data: 4c0010055b1c372232, txPower: 12
Name: , Address: 74:4c:3e:7e:bb:bc, manufacturer data: 4c0010050118f2fd8c
Name: , Address: d2:ea:81:77:ee:8d, manufacturer data: 8700097f, serviceUUID: 6a4e3e10-667b-11e3-949a-0800200c9a66
Name: , Address: a4:da:32:42:b0:fb, manufacturer data: 4c00021574278bdab64445208f0c720eaf059935000058edc5
